,Bal,Brick,Dist,District,Floor,Kitsp,Livesp,Metrdist,New,Nfloors,Price,Totsp,Walk,lat,lon,rooms
1393,0,0.0,16037.106430031654,2,2,10,20,10,0,1,4490000,36,0.0,55.892698,37.538027,1
1394,1,0.0,12803.152919658956,2,2,–,20,5,0,5,4500000,32,0.0,55.854512,37.512757,1
1395,0,,15891.087665949486,2,1,9,19,,0,1,4500000,38,,55.887544,37.519952,1
1396,0,1.0,12491.212848284194,2,6,–,35.3,10,0,8,4520238,35.3,0.0,55.861176,37.549417,1
1397,1,0.0,11970.57702153784,2,1,6,19,50,0,9,4600000,31,1.0,55.859867,37.570132,1
1398,0,0.0,12255.66207787909,2,8,7,20,10,0,9,4600000,32,0.0,55.862833,37.572495,1
1399,1,,14336.27621919907,2,5,7,21,10,0,9,4650000,35,0.0,55.880783,37.562901,1
1400,1,1.0,13749.548168333036,2,1,14.9,83.5,10,0,7,27950000,139,0.0,55.860605,37.501429,3
1401,1,,15734.005857588372,2,5,–,–,,1,9,2969460,25.4,,55.871854,37.474049,1
1402,0,1.0,12491.212848284194,2,8,–,54.3,,0,8,9445876,54.3,,55.861176,37.549417,2
1403,1,,4561.454874324377,2,1,9.8,44.7,10,0,2,13900,73.4,1.0,55.783615,37.564302,3
1404,1,,15734.005857588372,2,6,–,–,,1,9,3012540,25.5,,55.871854,37.474049,1
1405,1,,15734.005857588372,2,4,–,–,,1,9,3118080,26.9,,55.871854,37.474049,1
1406,1,1.0,15536.641375023037,2,5,–,–,20,1,1,3468850,27.5,1.0,55.869424,37.473391,1
1407,1,1.0,15536.641375023037,2,2,–,–,20,1,1,3568278,29.4,1.0,55.869424,37.473391,1
1408,1,1.0,15536.641375023037,2,6,–,–,20,1,1,3812767,30.1,1.0,55.869424,37.473391,1
1409,0,1.0,15330.39157278312,2,1,5,17,15,0,5,3950000,26,0.0,55.886393,37.54012,1
1410,0,0.0,8364.98907478781,2,1,3,14,15,0,1,4000000,20,1.0,55.823216,37.559011,1
1411,0,1.0,12491.212848284194,2,4,–,29.8,10,0,8,4023689,29.8,0.0,55.861176,37.549417,1
1412,1,0.0,15168.97288211031,2,4,7,18.3,,0,5,4300000,32.1,,55.879571,37.516341,1
1413,0,1.0,11494.852661123436,2,5,–,14,10,0,5,4350000,18,0.0,55.848559,37.5372,1
1414,0,0.0,16189.899742028747,2,1,6,20,,0,5,4399000,33,,55.894025,37.53738,1
1415,0,0.0,5214.762789584074,2,2,5,11,12,0,5,4400000,20,1.0,55.79394,37.569593,1
1416,0,,10729.973174469776,2,1,5.6,18.9,,0,5,4400000,33.4,,55.840336,37.535511,1
1417,0,1.0,12230.622247820085,2,1,–,15,5,1,6,4400000,27.4,1.0,55.841018,37.494315,1
1418,0,0.0,12998.300324974145,2,3,7,19,10,0,9,4450000,33,0.0,55.868986,37.567213,1
1419,0,1.0,12491.212848284194,2,4,–,33.1,10,0,8,4469265,33.1,0.0,55.861176,37.549417,1
1420,1,1.0,15536.641375023037,2,2,–,–,20,1,1,4483800,37.6,1.0,55.869424,37.473391,1
1421,0,0.0,16037.106430031654,2,2,10,20,10,0,1,4490000,36,0.0,55.892698,37.538027,1
1422,1,0.0,12803.152919658956,2,2,–,20,5,0,5,4500000,32,0.0,55.854512,37.512757,1
1423,0,,15891.087665949486,2,1,9,19,,0,1,4500000,38,,55.887544,37.519952,1
1424,0,1.0,12491.212848284194,2,6,–,35.3,10,0,8,4520238,35.3,0.0,55.861176,37.549417,1
1425,1,0.0,11970.57702153784,2,1,6,19,50,0,9,4600000,31,1.0,55.859867,37.570132,1
1426,0,0.0,12255.66207787909,2,8,7,20,10,0,9,4600000,32,0.0,55.862833,37.572495,1
1427,1,,14336.27621919907,2,5,7,21,10,0,9,4650000,35,0.0,55.880783,37.562901,1
1428,1,1.0,6966.979101955652,2,2,13,27,16,0,6,15500000,52,1.0,55.787184,37.521345,1
1429,0,0.0,12935.35592467439,2,7,6,28,10,0,9,5900000,45,0.0,55.868753,37.569773,2
1430,0,1.0,4871.6671080352935,2,6,–,62.2,,1,1,16323023,62.5,,55.789588,37.568446,2
1431,1,,4561.454874324377,2,1,9.8,44.7,10,0,2,13900,73.4,1.0,55.783615,37.564302,3
1432,1,,15734.005857588372,2,6,–,–,,1,9,3012540,25.5,,55.871854,37.474049,1
1433,1,,15734.005857588372,2,4,–,–,,1,9,3118080,26.9,,55.871854,37.474049,1
1434,1,1.0,15536.641375023037,2,5,–,–,20,1,1,3468850,27.5,1.0,55.869424,37.473391,1
1435,1,1.0,15536.641375023037,2,2,–,–,20,1,1,3568278,29.4,1.0,55.869424,37.473391,1
1436,1,1.0,15536.641375023037,2,6,–,–,20,1,1,3812767,30.1,1.0,55.869424,37.473391,1
1437,0,1.0,15330.39157278312,2,1,5,17,15,0,5,3950000,26,0.0,55.886393,37.54012,1
1438,0,0.0,8364.98907478781,2,1,3,14,15,0,1,4000000,20,1.0,55.823216,37.559011,1
1439,0,1.0,12491.212848284194,2,4,–,29.8,10,0,8,4023689,29.8,0.0,55.861176,37.549417,1
1440,1,0.0,15168.97288211031,2,4,7,18.3,,0,5,4300000,32.1,,55.879571,37.516341,1
1441,0,1.0,11494.852661123436,2,5,–,14,10,0,5,4350000,18,0.0,55.848559,37.5372,1
1442,0,0.0,16189.899742028747,2,1,6,20,,0,5,4399000,33,,55.894025,37.53738,1
1443,0,0.0,5214.762789584074,2,2,5,11,12,0,5,4400000,20,1.0,55.79394,37.569593,1
1444,0,,10729.973174469776,2,1,5.6,18.9,,0,5,4400000,33.4,,55.840336,37.535511,1
1445,0,1.0,12230.622247820085,2,1,–,15,5,1,6,4400000,27.4,1.0,55.841018,37.494315,1
1446,0,0.0,12998.300324974145,2,3,7,19,10,0,9,4450000,33,0.0,55.868986,37.567213,1
1447,0,1.0,12491.212848284194,2,4,–,33.1,10,0,8,4469265,33.1,0.0,55.861176,37.549417,1
1448,1,1.0,15536.641375023037,2,2,–,–,20,1,1,4483800,37.6,1.0,55.869424,37.473391,1
1449,0,0.0,16037.106430031654,2,2,10,20,10,0,1,4490000,36,0.0,55.892698,37.538027,1
1450,1,0.0,12803.152919658956,2,2,–,20,5,0,5,4500000,32,0.0,55.854512,37.512757,1
1451,0,,15891.087665949486,2,1,9,19,,0,1,4500000,38,,55.887544,37.519952,1
1452,0,1.0,12491.212848284194,2,6,–,35.3,10,0,8,4520238,35.3,0.0,55.861176,37.549417,1
1453,1,0.0,11970.57702153784,2,1,6,19,50,0,9,4600000,31,1.0,55.859867,37.570132,1
1454,0,0.0,12255.66207787909,2,8,7,20,10,0,9,4600000,32,0.0,55.862833,37.572495,1
1455,1,,14336.27621919907,2,5,7,21,10,0,9,4650000,35,0.0,55.880783,37.562901,1
1456,1,1.0,15536.641375023037,2,2,–,–,20,1,1,6236351,56.3,1.0,55.869424,37.473391,2
1457,1,1.0,11359.761191529797,2,2,25,80,15,0,5,39000000,118,1.0,55.82801,37.489392,4
1458,1,0.0,5222.3029596787665,2,2,8,46.2,10,0,1,11200000,64.2,1.0,55.795656,37.574031,3
1459,1,,4561.454874324377,2,1,9.8,44.7,10,0,2,13900,73.4,1.0,55.783615,37.564302,3
1460,1,,15734.005857588372,2,6,–,–,,1,9,3012540,25.5,,55.871854,37.474049,1
1461,1,,15734.005857588372,2,4,–,–,,1,9,3118080,26.9,,55.871854,37.474049,1
1462,1,1.0,15536.641375023037,2,5,–,–,20,1,1,3468850,27.5,1.0,55.869424,37.473391,1
1463,1,1.0,15536.641375023037,2,2,–,–,20,1,1,3568278,29.4,1.0,55.869424,37.473391,1
1464,1,1.0,15536.641375023037,2,6,–,–,20,1,1,3812767,30.1,1.0,55.869424,37.473391,1
1465,0,1.0,15330.39157278312,2,1,5,17,15,0,5,3950000,26,0.0,55.886393,37.54012,1
1466,0,0.0,8364.98907478781,2,1,3,14,15,0,1,4000000,20,1.0,55.823216,37.559011,1
1467,0,1.0,12491.212848284194,2,4,–,29.8,10,0,8,4023689,29.8,0.0,55.861176,37.549417,1
1468,1,0.0,15168.97288211031,2,4,7,18.3,,0,5,4300000,32.1,,55.879571,37.516341,1
1469,0,1.0,11494.852661123436,2,5,–,14,10,0,5,4350000,18,0.0,55.848559,37.5372,1
1470,0,0.0,16189.899742028747,2,1,6,20,,0,5,4399000,33,,55.894025,37.53738,1
1471,0,0.0,5214.762789584074,2,2,5,11,12,0,5,4400000,20,1.0,55.79394,37.569593,1
1472,0,,10729.973174469776,2,1,5.6,18.9,,0,5,4400000,33.4,,55.840336,37.535511,1
1473,0,1.0,12230.622247820085,2,1,–,15,5,1,6,4400000,27.4,1.0,55.841018,37.494315,1
1474,0,0.0,12998.300324974145,2,3,7,19,10,0,9,4450000,33,0.0,55.868986,37.567213,1
1475,0,1.0,12491.212848284194,2,4,–,33.1,10,0,8,4469265,33.1,0.0,55.861176,37.549417,1
1476,1,1.0,15536.641375023037,2,2,–,–,20,1,1,4483800,37.6,1.0,55.869424,37.473391,1
1477,0,0.0,16037.106430031654,2,2,10,20,10,0,1,4490000,36,0.0,55.892698,37.538027,1
1478,1,0.0,12803.152919658956,2,2,–,20,5,0,5,4500000,32,0.0,55.854512,37.512757,1
1479,0,,15891.087665949486,2,1,9,19,,0,1,4500000,38,,55.887544,37.519952,1
1480,0,1.0,12491.212848284194,2,6,–,35.3,10,0,8,4520238,35.3,0.0,55.861176,37.549417,1
1481,1,0.0,11970.57702153784,2,1,6,19,50,0,9,4600000,31,1.0,55.859867,37.570132,1
1482,0,0.0,12255.66207787909,2,8,7,20,10,0,9,4600000,32,0.0,55.862833,37.572495,1
1483,1,,14336.27621919907,2,5,7,21,10,0,9,4650000,35,0.0,55.880783,37.562901,1
1484,0,1.0,4121.170037150684,2,1,–,14.1,15,1,7,9759100,37.9,1.0,55.781509,37.570465,1
1485,1,1.0,11921.395984014453,2,7,–,80,12,0,1,55000000,173,1.0,55.832095,37.483957,2
1486,1,1.0,7013.795571817465,2,8,5,40.2,15,1,1,7750998,45.8,1.0,55.790647,37.524314,2
1487,1,,4561.454874324377,2,1,9.8,44.7,10,0,2,13900,73.4,1.0,55.783615,37.564302,3
1488,1,,15734.005857588372,2,6,–,–,,1,9,3012540,25.5,,55.871854,37.474049,1
1489,1,,15734.005857588372,2,4,–,–,,1,9,3118080,26.9,,55.871854,37.474049,1
1490,1,1.0,15536.641375023037,2,5,–,–,20,1,1,3468850,27.5,1.0,55.869424,37.473391,1
1491,1,1.0,15536.641375023037,2,2,–,–,20,1,1,3568278,29.4,1.0,55.869424,37.473391,1
1492,1,1.0,15536.641375023037,2,6,–,–,20,1,1,3812767,30.1,1.0,55.869424,37.473391,1
1493,0,1.0,15330.39157278312,2,1,5,17,15,0,5,3950000,26,0.0,55.886393,37.54012,1
1494,0,0.0,8364.98907478781,2,1,3,14,15,0,1,4000000,20,1.0,55.823216,37.559011,1
1495,0,1.0,12491.212848284194,2,4,–,29.8,10,0,8,4023689,29.8,0.0,55.861176,37.549417,1
1496,1,0.0,15168.97288211031,2,4,7,18.3,,0,5,4300000,32.1,,55.879571,37.516341,1
1497,0,1.0,11494.852661123436,2,5,–,14,10,0,5,4350000,18,0.0,55.848559,37.5372,1
1498,0,0.0,16189.899742028747,2,1,6,20,,0,5,4399000,33,,55.894025,37.53738,1
1499,0,0.0,5214.762789584074,2,2,5,11,12,0,5,4400000,20,1.0,55.79394,37.569593,1
1500,0,,10729.973174469776,2,1,5.6,18.9,,0,5,4400000,33.4,,55.840336,37.535511,1
1501,0,1.0,12230.622247820085,2,1,–,15,5,1,6,4400000,27.4,1.0,55.841018,37.494315,1
1502,0,0.0,12998.300324974145,2,3,7,19,10,0,9,4450000,33,0.0,55.868986,37.567213,1
1503,0,1.0,12491.212848284194,2,4,–,33.1,10,0,8,4469265,33.1,0.0,55.861176,37.549417,1
1504,1,1.0,15536.641375023037,2,2,–,–,20,1,1,4483800,37.6,1.0,55.869424,37.473391,1
1505,0,0.0,16037.106430031654,2,2,10,20,10,0,1,4490000,36,0.0,55.892698,37.538027,1
1506,1,0.0,12803.152919658956,2,2,–,20,5,0,5,4500000,32,0.0,55.854512,37.512757,1
1507,0,,15891.087665949486,2,1,9,19,,0,1,4500000,38,,55.887544,37.519952,1
1508,0,1.0,12491.212848284194,2,6,–,35.3,10,0,8,4520238,35.3,0.0,55.861176,37.549417,1
1509,1,0.0,11970.57702153784,2,1,6,19,50,0,9,4600000,31,1.0,55.859867,37.570132,1
1510,0,0.0,12255.66207787909,2,8,7,20,10,0,9,4600000,32,0.0,55.862833,37.572495,1
1511,1,,14336.27621919907,2,5,7,21,10,0,9,4650000,35,0.0,55.880783,37.562901,1
1512,1,,10699.563368523612,2,7,13,20,4,0,1,8100000,45,0.0,55.845067,37.554681,1
1513,0,,8515.556260784108,2,2,15,307,2,0,6,279900900,426,1.0,55.805746,37.514643,4
1514,1,1.0,7112.000747682427,2,4,22,56,10,0,3,25700000,82,1.0,55.811103,37.561113,3
1515,1,,4561.454874324377,2,1,9.8,44.7,10,0,2,13900,73.4,1.0,55.783615,37.564302,3
1516,1,,15734.005857588372,2,6,–,–,,1,9,3012540,25.5,,55.871854,37.474049,1
1517,1,,15734.005857588372,2,4,–,–,,1,9,3118080,26.9,,55.871854,37.474049,1
1518,1,1.0,15536.641375023037,2,5,–,–,20,1,1,3468850,27.5,1.0,55.869424,37.473391,1
1519,1,1.0,15536.641375023037,2,2,–,–,20,1,1,3568278,29.4,1.0,55.869424,37.473391,1
1520,1,1.0,15536.641375023037,2,6,–,–,20,1,1,3812767,30.1,1.0,55.869424,37.473391,1
1521,0,1.0,15330.39157278312,2,1,5,17,15,0,5,3950000,26,0.0,55.886393,37.54012,1
1522,0,0.0,8364.98907478781,2,1,3,14,15,0,1,4000000,20,1.0,55.823216,37.559011,1
1523,0,1.0,12491.212848284194,2,4,–,29.8,10,0,8,4023689,29.8,0.0,55.861176,37.549417,1
1524,1,0.0,15168.97288211031,2,4,7,18.3,,0,5,4300000,32.1,,55.879571,37.516341,1
1525,0,1.0,11494.852661123436,2,5,–,14,10,0,5,4350000,18,0.0,55.848559,37.5372,1
1526,0,0.0,16189.899742028747,2,1,6,20,,0,5,4399000,33,,55.894025,37.53738,1
1527,0,0.0,5214.762789584074,2,2,5,11,12,0,5,4400000,20,1.0,55.79394,37.569593,1
1528,0,,10729.973174469776,2,1,5.6,18.9,,0,5,4400000,33.4,,55.840336,37.535511,1
1529,0,1.0,12230.622247820085,2,1,–,15,5,1,6,4400000,27.4,1.0,55.841018,37.494315,1
1530,0,0.0,12998.300324974145,2,3,7,19,10,0,9,4450000,33,0.0,55.868986,37.567213,1
1531,0,1.0,12491.212848284194,2,4,–,33.1,10,0,8,4469265,33.1,0.0,55.861176,37.549417,1
1532,1,1.0,15536.641375023037,2,2,–,–,20,1,1,4483800,37.6,1.0,55.869424,37.473391,1
1533,0,0.0,16037.106430031654,2,2,10,20,10,0,1,4490000,36,0.0,55.892698,37.538027,1
1534,1,0.0,12803.152919658956,2,2,–,20,5,0,5,4500000,32,0.0,55.854512,37.512757,1
1535,0,,15891.087665949486,2,1,9,19,,0,1,4500000,38,,55.887544,37.519952,1
1536,0,1.0,12491.212848284194,2,6,–,35.3,10,0,8,4520238,35.3,0.0,55.861176,37.549417,1
1537,1,0.0,11970.57702153784,2,1,6,19,50,0,9,4600000,31,1.0,55.859867,37.570132,1
1538,0,0.0,12255.66207787909,2,8,7,20,10,0,9,4600000,32,0.0,55.862833,37.572495,1
1539,1,,14336.27621919907,2,5,7,21,10,0,9,4650000,35,0.0,55.880783,37.562901,1
1540,0,,5383.358846859957,2,6,–,–,4,0,1,27000000,92,1.0,55.79145,37.559739,3
1541,1,1.0,12784.971556610379,2,1,12,90,5,0,7,25278000,153.2,0.0,55.853218,37.509532,3
1542,1,1.0,12220.673536515578,2,2,23.9,29.8,7,1,2,10039400,70.7,1.0,55.840573,37.493596,2
1543,1,,4561.454874324377,2,1,9.8,44.7,10,0,2,13900,73.4,1.0,55.783615,37.564302,3
1544,1,,15734.005857588372,2,6,–,–,,1,9,3012540,25.5,,55.871854,37.474049,1
1545,1,,15734.005857588372,2,4,–,–,,1,9,3118080,26.9,,55.871854,37.474049,1
1546,1,1.0,15536.641375023037,2,5,–,–,20,1,1,3468850,27.5,1.0,55.869424,37.473391,1
1547,1,1.0,15536.641375023037,2,2,–,–,20,1,1,3568278,29.4,1.0,55.869424,37.473391,1
1548,1,1.0,15536.641375023037,2,6,–,–,20,1,1,3812767,30.1,1.0,55.869424,37.473391,1
1549,0,1.0,15330.39157278312,2,1,5,17,15,0,5,3950000,26,0.0,55.886393,37.54012,1
1550,0,0.0,8364.98907478781,2,1,3,14,15,0,1,4000000,20,1.0,55.823216,37.559011,1
1551,0,1.0,12491.212848284194,2,4,–,29.8,10,0,8,4023689,29.8,0.0,55.861176,37.549417,1
1552,1,0.0,15168.97288211031,2,4,7,18.3,,0,5,4300000,32.1,,55.879571,37.516341,1
1553,0,1.0,11494.852661123436,2,5,–,14,10,0,5,4350000,18,0.0,55.848559,37.5372,1
1554,0,0.0,16189.899742028747,2,1,6,20,,0,5,4399000,33,,55.894025,37.53738,1
1555,0,0.0,5214.762789584074,2,2,5,11,12,0,5,4400000,20,1.0,55.79394,37.569593,1
1556,0,,10729.973174469776,2,1,5.6,18.9,,0,5,4400000,33.4,,55.840336,37.535511,1
1557,0,1.0,12230.622247820085,2,1,–,15,5,1,6,4400000,27.4,1.0,55.841018,37.494315,1
1558,0,0.0,12998.300324974145,2,3,7,19,10,0,9,4450000,33,0.0,55.868986,37.567213,1
1559,0,1.0,12491.212848284194,2,4,–,33.1,10,0,8,4469265,33.1,0.0,55.861176,37.549417,1
1560,1,1.0,15536.641375023037,2,2,–,–,20,1,1,4483800,37.6,1.0,55.869424,37.473391,1
1561,0,0.0,16037.106430031654,2,2,10,20,10,0,1,4490000,36,0.0,55.892698,37.538027,1
1562,1,0.0,12803.152919658956,2,2,–,20,5,0,5,4500000,32,0.0,55.854512,37.512757,1
1563,0,,15891.087665949486,2,1,9,19,,0,1,4500000,38,,55.887544,37.519952,1
1564,0,1.0,12491.212848284194,2,6,–,35.3,10,0,8,4520238,35.3,0.0,55.861176,37.549417,1
1565,1,0.0,11970.57702153784,2,1,6,19,50,0,9,4600000,31,1.0,55.859867,37.570132,1
1566,0,0.0,12255.66207787909,2,8,7,20,10,0,9,4600000,32,0.0,55.862833,37.572495,1
1567,1,,14336.27621919907,2,5,7,21,10,0,9,4650000,35,0.0,55.880783,37.562901,1
1568,0,1.0,11705.514327820063,2,1,4.7,27.2,14,1,2,7900000,39.5,1.0,55.835565,37.4958,2
1569,0,0.0,8025.871016995992,2,5,9,30,10,0,8,16770000,54,1.0,55.805887,37.525504,2
1570,0,0.0,12935.35592467439,2,7,6,28,10,0,9,5900000,45,0.0,55.868753,37.569773,2
1571,1,,4561.454874324377,2,1,9.8,44.7,10,0,2,13900,73.4,1.0,55.783615,37.564302,3
1572,1,,15734.005857588372,2,6,–,–,,1,9,3012540,25.5,,55.871854,37.474049,1
1573,1,,15734.005857588372,2,4,–,–,,1,9,3118080,26.9,,55.871854,37.474049,1
1574,1,1.0,15536.641375023037,2,5,–,–,20,1,1,3468850,27.5,1.0,55.869424,37.473391,1
1575,1,1.0,15536.641375023037,2,2,–,–,20,1,1,3568278,29.4,1.0,55.869424,37.473391,1
1576,1,1.0,15536.641375023037,2,6,–,–,20,1,1,3812767,30.1,1.0,55.869424,37.473391,1
1577,0,1.0,15330.39157278312,2,1,5,17,15,0,5,3950000,26,0.0,55.886393,37.54012,1
1578,0,0.0,8364.98907478781,2,1,3,14,15,0,1,4000000,20,1.0,55.823216,37.559011,1
1579,0,1.0,12491.212848284194,2,4,–,29.8,10,0,8,4023689,29.8,0.0,55.861176,37.549417,1
1580,1,0.0,15168.97288211031,2,4,7,18.3,,0,5,4300000,32.1,,55.879571,37.516341,1
1581,0,1.0,11494.852661123436,2,5,–,14,10,0,5,4350000,18,0.0,55.848559,37.5372,1
1582,0,0.0,16189.899742028747,2,1,6,20,,0,5,4399000,33,,55.894025,37.53738,1
1583,0,0.0,5214.762789584074,2,2,5,11,12,0,5,4400000,20,1.0,55.79394,37.569593,1
1584,0,,10729.973174469776,2,1,5.6,18.9,,0,5,4400000,33.4,,55.840336,37.535511,1
1585,0,1.0,12230.622247820085,2,1,–,15,5,1,6,4400000,27.4,1.0,55.841018,37.494315,1
1586,0,0.0,12998.300324974145,2,3,7,19,10,0,9,4450000,33,0.0,55.868986,37.567213,1
1587,0,1.0,12491.212848284194,2,4,–,33.1,10,0,8,4469265,33.1,0.0,55.861176,37.549417,1
1588,1,1.0,15536.641375023037,2,2,–,–,20,1,1,4483800,37.6,1.0,55.869424,37.473391,1
1589,0,0.0,16037.106430031654,2,2,10,20,10,0,1,4490000,36,0.0,55.892698,37.538027,1
1590,1,0.0,12803.152919658956,2,2,–,20,5,0,5,4500000,32,0.0,55.854512,37.512757,1
1591,0,,15891.087665949486,2,1,9,19,,0,1,4500000,38,,55.887544,37.519952,1
1592,0,1.0,12491.212848284194,2,6,–,35.3,10,0,8,4520238,35.3,0.0,55.861176,37.549417,1
1593,1,0.0,11970.57702153784,2,1,6,19,50,0,9,4600000,31,1.0,55.859867,37.570132,1
1594,0,0.0,12255.66207787909,2,8,7,20,10,0,9,4600000,32,0.0,55.862833,37.572495,1
1595,1,,14336.27621919907,2,5,7,21,10,0,9,4650000,35,0.0,55.880783,37.562901,1
1596,1,0.0,10934.357922809748,2,4,–,48,21,0,1,13500000,60,1.0,55.831706,37.506828,2
1597,0,1.0,7618.249796827593,2,1,20,100,15,1,6,108351880,180,1.0,55.797154,37.520707,4
1598,1,,15734.005857588372,2,5,–,–,,1,9,2969460,25.4,,55.871854,37.474049,1
1599,1,,4561.454874324377,2,1,9.8,44.7,10,0,2,13900,73.4,1.0,55.783615,37.564302,3
1600,1,,15734.005857588372,2,6,–,–,,1,9,3012540,25.5,,55.871854,37.474049,1
1601,1,,15734.005857588372,2,4,–,–,,1,9,3118080,26.9,,55.871854,37.474049,1
1602,1,1.0,15536.641375023037,2,5,–,–,20,1,1,3468850,27.5,1.0,55.869424,37.473391,1
1603,1,1.0,15536.641375023037,2,2,–,–,20,1,1,3568278,29.4,1.0,55.869424,37.473391,1
1604,1,1.0,15536.641375023037,2,6,–,–,20,1,1,3812767,30.1,1.0,55.869424,37.473391,1
1605,0,1.0,15330.39157278312,2,1,5,17,15,0,5,3950000,26,0.0,55.886393,37.54012,1
1606,0,0.0,8364.98907478781,2,1,3,14,15,0,1,4000000,20,1.0,55.823216,37.559011,1
1607,0,1.0,12491.212848284194,2,4,–,29.8,10,0,8,4023689,29.8,0.0,55.861176,37.549417,1
1608,1,0.0,15168.97288211031,2,4,7,18.3,,0,5,4300000,32.1,,55.879571,37.516341,1
1609,0,1.0,11494.852661123436,2,5,–,14,10,0,5,4350000,18,0.0,55.848559,37.5372,1
1610,0,0.0,16189.899742028747,2,1,6,20,,0,5,4399000,33,,55.894025,37.53738,1
1611,0,0.0,5214.762789584074,2,2,5,11,12,0,5,4400000,20,1.0,55.79394,37.569593,1
1612,0,,10729.973174469776,2,1,5.6,18.9,,0,5,4400000,33.4,,55.840336,37.535511,1
1613,0,1.0,12230.622247820085,2,1,–,15,5,1,6,4400000,27.4,1.0,55.841018,37.494315,1
1614,0,0.0,12998.300324974145,2,3,7,19,10,0,9,4450000,33,0.0,55.868986,37.567213,1
1615,0,1.0,12491.212848284194,2,4,–,33.1,10,0,8,4469265,33.1,0.0,55.861176,37.549417,1
1616,1,1.0,15536.641375023037,2,2,–,–,20,1,1,4483800,37.6,1.0,55.869424,37.473391,1
1617,0,0.0,16037.106430031654,2,2,10,20,10,0,1,4490000,36,0.0,55.892698,37.538027,1
1618,1,0.0,12803.152919658956,2,2,–,20,5,0,5,4500000,32,0.0,55.854512,37.512757,1
1619,0,,15891.087665949486,2,1,9,19,,0,1,4500000,38,,55.887544,37.519952,1
1620,0,1.0,12491.212848284194,2,6,–,35.3,10,0,8,4520238,35.3,0.0,55.861176,37.549417,1
1621,1,0.0,11970.57702153784,2,1,6,19,50,0,9,4600000,31,1.0,55.859867,37.570132,1
1622,0,0.0,12255.66207787909,2,8,7,20,10,0,9,4600000,32,0.0,55.862833,37.572495,1
1623,1,,14336.27621919907,2,5,7,21,10,0,9,4650000,35,0.0,55.880783,37.562901,1
1624,0,1.0,5517.481612178113,3,2,–,–,15,1,3,8769000,58,1.0,55.805174,37.618273,1
1625,0,1.0,5517.481612178113,3,3,–,–,15,1,3,17865000,104.4,1.0,55.805174,37.618273,3
1626,0,1.0,13891.38348998473,3,2,15.2,13.1,8,1,2,4547200,40.6,1.0,55.879981,37.597562,1
1627,0,1.0,13891.38348998473,3,1,–,–,8,1,4,3127280,24.8,1.0,55.879981,37.597562,1
1628,1,1.0,13880.175121524704,3,1,6,11.4,8,0,7,3224000,24.8,1.0,55.879824,37.596489,1
1629,1,1.0,13891.38348998473,3,1,–,18,8,1,4,3250000,24.8,1.0,55.879981,37.597562,1
1630,1,1.0,19324.9887344555,3,6,7.1,23.5,10,1,8,3450000,31,0.0,55.925023,37.548865,1
1631,0,1.0,14898.099424740069,3,4,–,18,20,0,6,3600000,28.7,1.0,55.888952,37.639779,1
1632,0,1.0,15037.575223126441,3,5,4,14.6,14,0,5,3650000,23,0.0,55.878511,37.717726,1
1633,0,1.0,14898.099424740069,3,7,–,27,24,0,7,3950000,33,1.0,55.888952,37.639779,1
1634,0,1.0,13891.38348998473,3,1,–,–,8,1,3,4061875,33.5,1.0,55.879981,37.597562,1
1635,0,1.0,13891.38348998473,3,4,–,–,8,1,2,4098250,33.8,1.0,55.879981,37.597562,1
1636,1,,18794.25952829938,3,4,12.5,17,,0,9,4200000,40.1,,55.9203,37.550217,1
1637,0,1.0,13891.38348998473,3,1,–,–,8,1,9,4201070,35.5,1.0,55.879981,37.597562,1
1638,1,1.0,13902.383700038821,3,4,10,14,8,1,1,4331000,35.5,1.0,55.880065,37.597261,1
1639,0,,14183.746391473362,3,8,6,19,20,0,9,4400000,33,0.0,55.870587,37.715606,1
1640,0,,14527.628706351376,3,1,7.5,19.5,,0,4,4400000,35.2,,55.873753,37.716576,1
1641,1,1.0,10561.481832528161,3,1,9,17,9,1,1,4400000,32,0.0,55.850472,37.623784,1
1642,0,1.0,5649.178606156181,3,7,–,15,5,1,4,4414000,28.5,1.0,55.804072,37.590693,1
1643,1,1.0,13902.383700038821,3,4,12,15.5,8,1,2,4446000,39.7,1.0,55.880065,37.597261,1
1644,0,,15203.4928313969,3,1,5.9,18.9,5,0,9,4475000,32.6,0.0,55.885999,37.690444,1
1645,0,,9394.349787610361,3,1,5.8,18.4,25,0,5,4500000,30.1,1.0,55.83525,37.667393,1
1646,1,1.0,13040.465214685764,3,1,9,16,5,1,5,4500000,38,1.0,55.869142,37.669441,1
1647,0,1.0,14898.099424740069,3,4,10,20,20,0,6,4500000,33,1.0,55.888952,37.639779,1
1648,0,0.0,14183.746391473362,3,9,6.7,18.8,15,0,9,4500000,32.6,0.0,55.870587,37.715606,1
1649,1,0.0,13412.446362762848,3,9,7,17,17,0,1,4550000,33,1.0,55.874981,37.647657,1
1650,0,0.0,13789.693021481851,3,4,6.6,18.8,10,0,9,4600000,33,1.0,55.87188,37.69401,1
1651,0,1.0,5649.178606156181,3,3,–,18,9,1,4,4600000,31,1.0,55.804072,37.590693,1
1652,1,0.0,7057.384813513456,3,7,7,44.2,12,0,1,11950000,63.5,1.0,55.818994,37.621004,3
1653,1,,14986.364211478245,3,8,13.1,32.1,14,0,1,9600000,61.6,1.0,55.889346,37.646462,2
